Id,Mid,BPM,,Ratio,MusicJson,Musician,Acceleration,AniID,BridgeAniID
572601,105726,120,0.25,480.0,Piece of Folly No.122,8.0 TPS (8.0 / 8.0 / 8.0),,,
572602,105726,120,0.25,480.0,Piece of Folly No.122,,,,
572603,105726,120,0.25,480.0,Piece of Folly No.122,,,,
572701,105727,100,0.25,400.0,Piece of Folly No.126,6.67 TPS (6.67 / 6.67 / 6.67),,,
572702,105727,100,0.25,400.0,Piece of Folly No.126,,,,
572703,105727,100,0.25,400.0,Piece of Folly No.126,,,,
572801,105728,85,0.25,340.0,Piece of Folly No.127,5.67 TPS (5.67 / 5.67 / 5.67),,,
572802,105728,85,0.25,340.0,Piece of Folly No.127,,,,
572803,105728,85,0.25,340.0,Piece of Folly No.127,,,,
572901,105729,170,0.25,680.0,Piece of Folly No.129,11.33 TPS (11.33 / 11.33 / 11.33),,,
572902,105729,170,0.25,680.0,Piece of Folly No.129,,,,
572903,105729,170,0.25,680.0,Piece of Folly No.129,,,,
573001,105730,120,0.25,480.0,Piece of Folly No.130,8.0 TPS (8.0 / 8.0 / 8.0),,,
573002,105730,120,0.25,480.0,Piece of Folly No.130,,,,
573003,105730,120,0.25,480.0,Piece of Folly No.130,,,,
573101,105731,150,0.25,600.0,Piece of Folly No.134,10.0 TPS (10.0 / 10.0 / 10.0),,,
573102,105731,150,0.25,600.0,Piece of Folly No.134,,,,
573103,105731,150,0.25,600.0,Piece of Folly No.134,,,,
573201,105732,80,0.25,320.0,Piece of Folly No.140,5.33 TPS (5.33 / 5.33 / 5.33),,,
573202,105732,80,0.25,320.0,Piece of Folly No.140,,,,
573203,105732,80,0.25,320.0,Piece of Folly No.140,,,,
573301,105733,170,0.25,680.0,Piece of Folly No.150 ,11.33 TPS (11.33 / 11.33 / 11.33),,,
573302,105733,170,0.25,680.0,Piece of Folly No.150 ,,,,
573303,105733,170,0.25,680.0,Piece of Folly No.150 ,,,,
573401,105734,170,0.25,680.0,Piece of Folly No.150,11.33 TPS (11.33 / 11.33 / 11.33),,,
573402,105734,170,0.25,680.0,Piece of Folly No.150,,,,
573403,105734,170,0.25,680.0,Piece of Folly No.150,,,,
573501,105735,90,0.25,360.0,Piece of Folly No.174,7.33 TPS (6.0 / 7.0 / 9.0),,,
573502,105735,90,0.25,360.0,Piece of Folly No.174,,,,
573503,105735,90,0.25,360.0,Piece of Folly No.174,,,,
573601,105736,69,0.5,138.0,Piece Of Folly No.18 Playable and Easy,2.3 TPS (2.3 / 2.3 / 2.3),,,
573602,105736,69,0.5,138.0,Piece Of Folly No.18 Playable and Easy,,,,
573603,105736,69,0.5,138.0,Piece Of Folly No.18 Playable and Easy,,,,
573701,105737,135,0.25,540.0,Piece of Folly No.197,9.0 TPS (9.0 / 9.0 / 9.0),,,
573702,105737,135,0.25,540.0,Piece of Folly No.197,,,,
573703,105737,135,0.25,540.0,Piece of Folly No.197,,,,
573801,105738,5,0.25,20.0,Piece Of Folly No.20,0.33 TPS (0.33 / 0.33 / 0.33),,,
573802,105738,5,0.25,20.0,Piece Of Folly No.20,,,,
573803,105738,5,0.25,20.0,Piece Of Folly No.20,,,,
573901,105739,305,1,305.0,Piece of Folly No.22 (TITAN Ver),3.11 TPS (5.08 / 1.74 / 2.5),,,
573902,105739,305,1,305.0,Piece of Folly No.22 (TITAN Ver),,,,
573903,105739,305,1,305.0,Piece of Folly No.22 (TITAN Ver),,,,
574001,105740,5,0.25,20.0,Piece of Folly No.22 Extended,0.33 TPS (0.33 / 0.33 / 0.33),,,
574002,105740,5,0.25,20.0,Piece of Folly No.22 Extended,,,,
574003,105740,5,0.25,20.0,Piece of Folly No.22 Extended,,,,
574101,105741,5,0.25,20.0,Piece of Folly No.22,0.33 TPS (0.33 / 0.33 / 0.33),,,
574102,105741,5,0.25,20.0,Piece of Folly No.22,,,,
574103,105741,5,0.25,20.0,Piece of Folly No.22,,,,
574201,105742,5,0.25,20.0,Piece of Folly No.23,0.33 TPS (0.33 / 0.33 / 0.33),,,
574202,105742,5,0.25,20.0,Piece of Folly No.23,,,,
574203,105742,5,0.25,20.0,Piece of Folly No.23,,,,
574301,105743,5,0.25,20.0,Piece of Folly No.24,0.33 TPS (0.33 / 0.33 / 0.33),,,
574302,105743,5,0.25,20.0,Piece of Folly No.24,,,,
574303,105743,5,0.25,20.0,Piece of Folly No.24,,,,
574401,105744,5,0.25,20.0,Piece of Folly No.25,0.33 TPS (0.33 / 0.33 / 0.33),,,
574402,105744,5,0.25,20.0,Piece of Folly No.25,,,,
574403,105744,5,0.25,20.0,Piece of Folly No.25,,,,
574501,105745,5,0.25,20.0,Piece of Folly No.26,0.33 TPS (0.33 / 0.33 / 0.33),,,
574502,105745,5,0.25,20.0,Piece of Folly No.26,,,,
574503,105745,5,0.25,20.0,Piece of Folly No.26,,,,
574601,105746,111,0.25,444.0,Piece of Folly No.27,7.4 TPS (7.4 / 7.4 / 7.4),,,
574602,105746,111,0.25,444.0,Piece of Folly No.27,,,,
574603,105746,111,0.25,444.0,Piece of Folly No.27,,,,
574701,105747,215,0.5,430.0,Piece of Folly No.28,7.17 TPS (7.17 / 7.17 / 7.17),,,
574702,105747,215,0.5,430.0,Piece of Folly No.28,,,,
574703,105747,215,0.5,430.0,Piece of Folly No.28,,,,
574801,105748,150,0.25,600.0,Piece of Folly No.29,14.0 TPS (10.0 / 21.0 / 11.0),,,
574802,105748,150,0.25,600.0,Piece of Folly No.29,,,,
574803,105748,150,0.25,600.0,Piece of Folly No.29,,,,
574901,105749,147,0.25,588.0,Piece of Folly No.30,9.8 TPS (9.8 / 9.8 / 9.8),,,
574902,105749,147,0.25,588.0,Piece of Folly No.30,,,,
574903,105749,147,0.25,588.0,Piece of Folly No.30,,,,
575001,105750,120,0.5,240.0,Piece of Folly No.31,4.33 TPS (5.0 / 4.0 / 4.0),,,
575002,105750,120,0.5,240.0,Piece of Folly No.31,,,,
575003,105750,120,0.5,240.0,Piece of Folly No.31,,,,
575101,105751,105,0.25,420.0,Piece of Folly No.32,7.0 TPS (7.0 / 7.0 / 7.0),,,
575102,105751,105,0.25,420.0,Piece of Folly No.32,,,,
575103,105751,105,0.25,420.0,Piece of Folly No.32,,,,
575201,105752,210,1,210.0,Piece of Folly No.33,3.5 TPS (3.5 / 3.5 / 3.5),,,
575202,105752,210,1,210.0,Piece of Folly No.33,,,,
575203,105752,210,1,210.0,Piece of Folly No.33,,,,
575301,105753,210,1,210.0,Piece of Folly No.34,3.5 TPS (3.5 / 3.5 / 3.5),,,
575302,105753,210,1,210.0,Piece of Folly No.34,,,,
575303,105753,210,1,210.0,Piece of Folly No.34,,,,
575401,105754,105,0.5,210.0,Piece of Folly No.35 Playable and Easy,3.5 TPS (3.5 / 3.5 / 3.5),,,
575402,105754,105,0.5,210.0,Piece of Folly No.35 Playable and Easy,,,,
575403,105754,105,0.5,210.0,Piece of Folly No.35 Playable and Easy,,,,
575501,105755,105,0.5,210.0,Piece of Folly No.35,3.5 TPS (3.5 / 3.5 / 3.5),,,
575502,105755,105,0.5,210.0,Piece of Folly No.35,,,,
575503,105755,105,0.5,210.0,Piece of Folly No.35,,,,
575601,105756,105,1,105.0,Piece of Folly No.37,1.92 TPS (1.75 / 1.75 / 2.25),,,
575602,105756,105,1,105.0,Piece of Folly No.37,,,,
575603,105756,105,1,105.0,Piece of Folly No.37,,,,
575701,105757,500,0.5,1000.0,Piece of Folly No.38,16.67 TPS (16.67 / 16.67 / 16.67),,,
575702,105757,500,0.5,1000.0,Piece of Folly No.38,,,,
575703,105757,500,0.5,1000.0,Piece of Folly No.38,,,,
575801,105758,105,0.5,210.0,Piece of Folly No.39 Playable and Easy,4.6 TPS (6.8 / 3.5 / 3.5),,,
575802,105758,105,0.5,210.0,Piece of Folly No.39 Playable and Easy,,,,
575803,105758,105,0.5,210.0,Piece of Folly No.39 Playable and Easy,,,,
575901,105759,105,0.5,210.0,Piece of Folly No.39,4.6 TPS (6.8 / 3.5 / 3.5),,,
575902,105759,105,0.5,210.0,Piece of Folly No.39,,,,
575903,105759,105,0.5,210.0,Piece of Folly No.39,,,,
576001,105760,150,0.25,600.0,Piece of Folly No.40,10.0 TPS (10.0 / 10.0 / 10.0),,,
576002,105760,150,0.25,600.0,Piece of Folly No.40,,,,
576003,105760,150,0.25,600.0,Piece of Folly No.40,,,,
576101,105761,210,0.25,840.0,Piece of Folly No.46,14.0 TPS (14.0 / 14.0 / 14.0),,,
576102,105761,210,0.25,840.0,Piece of Folly No.46,,,,
576103,105761,210,0.25,840.0,Piece of Folly No.46,,,,
576201,105762,200,0.5,400.0,Piece of Folly No.47,6.67 TPS (6.67 / 6.67 / 6.67),,,
576202,105762,200,0.5,400.0,Piece of Folly No.47,,,,
576203,105762,200,0.5,400.0,Piece of Folly No.47,,,,
576301,105763,94,0.25,376.0,Piece of Folly No.48,6.27 TPS (6.27 / 6.27 / 6.27),,,
576302,105763,94,0.25,376.0,Piece of Folly No.48,,,,
576303,105763,94,0.25,376.0,Piece of Folly No.48,,,,
576401,105764,90,0.25,360.0,Piece of Folly No.49,6.0 TPS (6.0 / 6.0 / 6.0),,,
576402,105764,90,0.25,360.0,Piece of Folly No.49,,,,
576403,105764,90,0.25,360.0,Piece of Folly No.49,,,,
576501,105765,90,0.25,360.0,Piece of Folly No.50,6.0 TPS (6.0 / 6.0 / 6.0),,,
576502,105765,90,0.25,360.0,Piece of Folly No.50,,,,
576503,105765,90,0.25,360.0,Piece of Folly No.50,,,,
576601,105766,100,0.25,400.0,Piece of Folly No.51 (Greemania 3),6.67 TPS (6.67 / 6.67 / 6.67),,,
576602,105766,100,0.25,400.0,Piece of Folly No.51 (Greemania 3),,,,
576603,105766,100,0.25,400.0,Piece of Folly No.51 (Greemania 3),,,,
576701,105767,90,0.25,360.0,Piece of Folly No.200,6.33 TPS (6.0 / 6.33 / 6.67),,,
576702,105767,90,0.25,360.0,Piece of Folly No.200,,,,
576703,105767,90,0.25,360.0,Piece of Folly No.200,,,,
576801,105768,105,0.25,420.0,Piece of Folly No.205,8.67 TPS (7.0 / 7.0 / 12.0),,,
576802,105768,105,0.25,420.0,Piece of Folly No.205,,,,
576803,105768,105,0.25,420.0,Piece of Folly No.205,,,,
576901,105769,120,0.25,480.0,Piece of Folly No.206,8.0 TPS (8.0 / 8.0 / 8.0),,,
576902,105769,120,0.25,480.0,Piece of Folly No.206,,,,
576903,105769,120,0.25,480.0,Piece of Folly No.206,,,,
577001,105770,50,0.25,200.0,Piece of Folly No.207,3.33 TPS (3.33 / 3.33 / 3.33),,,
577002,105770,50,0.25,200.0,Piece of Folly No.207,,,,
577003,105770,50,0.25,200.0,Piece of Folly No.207,,,,
577101,105771,45,0.25,180.0,Piece of Folly No.208,3.0 TPS (3.0 / 3.0 / 3.0),,,
577102,105771,45,0.25,180.0,Piece of Folly No.208,,,,
577103,105771,45,0.25,180.0,Piece of Folly No.208,,,,
577201,105772,5,0.25,20.0,Piece Of Folly No.21,0.33 TPS (0.33 / 0.33 / 0.33),,,
577202,105772,5,0.25,20.0,Piece Of Folly No.21,,,,
577203,105772,5,0.25,20.0,Piece Of Folly No.21,,,,
577301,105773,80,0.25,320.0,Piece of Folly No.210,5.33 TPS (5.33 / 5.33 / 5.33),,,
577302,105773,80,0.25,320.0,Piece of Folly No.210,,,,
577303,105773,80,0.25,320.0,Piece of Folly No.210,,,,
577401,105774,50,0.25,200.0,Piece of Folly No.218,3.33 TPS (3.33 / 3.33 / 3.33),,,
577402,105774,50,0.25,200.0,Piece of Folly No.218,,,,
577403,105774,50,0.25,200.0,Piece of Folly No.218,,,,
577501,105775,109.6666666667,0.25,438.6666666668,Piece of Folly No.225,8.03 TPS (8.33 / 8.04 / 7.73),,,
577502,105775,109.6666666667,0.25,438.6666666668,Piece of Folly No.225,,,,
577503,105775,109.6666666667,0.25,438.6666666668,Piece of Folly No.225,,,,
577601,105776,100,0.25,400.0,Piece of Folly No.255,7.0 TPS (6.67 / 7.0 / 7.33),,,
577602,105776,100,0.25,400.0,Piece of Folly No.255,,,,
577603,105776,100,0.25,400.0,Piece of Folly No.255,,,,
577701,105777,1,0.25,4.0,Piece of Folly No.266 (YTMod Level Mix),0.07 TPS (0.07 / 0.07 / 0.07),,,
577702,105777,1,0.25,4.0,Piece of Folly No.266 (YTMod Level Mix),,,,
577703,105777,1,0.25,4.0,Piece of Folly No.266 (YTMod Level Mix),,,,
577801,105778,480,0.25,1920.0,Piece of Folly No.333,32.0 TPS (32.0 / 32.0 / 32.0),,,
577802,105778,480,0.25,1920.0,Piece of Folly No.333,,,,
577803,105778,480,0.25,1920.0,Piece of Folly No.333,,,,
577901,105779,11,0.25,44.0,Piece Of Folly No.36,0.73 TPS (0.73 / 0.73 / 0.73),,,
577902,105779,11,0.25,44.0,Piece Of Folly No.36,,,,
577903,105779,11,0.25,44.0,Piece Of Folly No.36,,,,
578001,105780,123,0.25,492.0,Piece of Folly No.367,7.07 TPS (5.8 / 7.2 / 8.2),,,
578002,105780,123,0.25,492.0,Piece of Folly No.367,,,,
578003,105780,123,0.25,492.0,Piece of Folly No.367,,,,
578101,105781,127.5,0.25,510.0,Piece Of Folly No.41,8.5 TPS (8.5 / 8.5 / 8.5),,,
578102,105781,127.5,0.25,510.0,Piece Of Folly No.41,,,,
578103,105781,127.5,0.25,510.0,Piece Of Folly No.41,,,,
578201,105782,343,0.25,1372.0,Piece Of Folly No.42,22.87 TPS (22.87 / 22.87 / 22.87),,,
578202,105782,343,0.25,1372.0,Piece Of Folly No.42,,,,
578203,105782,343,0.25,1372.0,Piece Of Folly No.42,,,,
578301,105783,15,0.5,30.0,Piece Of Folly No.43,0.5 TPS (0.5 / 0.5 / 0.5),,,
578302,105783,15,0.5,30.0,Piece Of Folly No.43,,,,
578303,105783,15,0.5,30.0,Piece Of Folly No.43,,,,
578401,105784,120,0.5,240.0,Piece Of Folly No.44,4.0 TPS (4.0 / 4.0 / 4.0),,,
578402,105784,120,0.5,240.0,Piece Of Folly No.44,,,,
578403,105784,120,0.5,240.0,Piece Of Folly No.44,,,,
578501,105785,15,0.25,60.0,Piece Of Folly No.45,1.0 TPS (1.0 / 1.0 / 1.0),,,
578502,105785,15,0.25,60.0,Piece Of Folly No.45,,,,
578503,105785,15,0.25,60.0,Piece Of Folly No.45,,,,
578601,105786,94,0.5,188.0,Piece Of Folly No.48 (From PTM 1.2.2),3.13 TPS (3.13 / 3.13 / 3.13),,,
578602,105786,94,0.5,188.0,Piece Of Folly No.48 (From PTM 1.2.2),,,,
578603,105786,94,0.5,188.0,Piece Of Folly No.48 (From PTM 1.2.2),,,,
578701,105787,95,0.25,380.0,Piece of Folly No.505,6.33 TPS (6.33 / 6.33 / 6.33),,,
578702,105787,95,0.25,380.0,Piece of Folly No.505,,,,
578703,105787,95,0.25,380.0,Piece of Folly No.505,,,,
578801,105788,75,0.25,300.0,Piece of Folly No.525,5.0 TPS (5.0 / 5.0 / 5.0),,,
578802,105788,75,0.25,300.0,Piece of Folly No.525,,,,
578803,105788,75,0.25,300.0,Piece of Folly No.525,,,,
578901,105789,180,0.5,360.0,Piece of Folly No.570,6.13 TPS (6.0 / 6.13 / 6.27),,,
578902,105789,180,0.5,360.0,Piece of Folly No.570,,,,
578903,105789,180,0.5,360.0,Piece of Folly No.570,,,,
579001,105790,135,0.25,540.0,Piece of Folly No.625,19.33 TPS (9.0 / 19.0 / 30.0),,,
579002,105790,135,0.25,540.0,Piece of Folly No.625,,,,
579003,105790,135,0.25,540.0,Piece of Folly No.625,,,,
579101,105791,480,0.25,1920.0,Piece of Folly No.745,32.0 TPS (32.0 / 32.0 / 32.0),,,
579102,105791,480,0.25,1920.0,Piece of Folly No.745,,,,
579103,105791,480,0.25,1920.0,Piece of Folly No.745,,,,
579201,105792,75,0.25,300.0,Piece of Folly No.763,7.5 TPS (5.0 / 7.5 / 10.0),,,
579202,105792,75,0.25,300.0,Piece of Folly No.763,,,,
579203,105792,75,0.25,300.0,Piece of Folly No.763,,,,
579301,105793,90,0.25,360.0,Piece of Folly No.764,5.83 TPS (6.0 / 6.5 / 5.0),,,
579302,105793,90,0.25,360.0,Piece of Folly No.764,,,,
579303,105793,90,0.25,360.0,Piece of Folly No.764,,,,
579401,105794,80,0.25,320.0,Piece of Folly No.875,5.33 TPS (5.33 / 5.33 / 5.33),,,
579402,105794,80,0.25,320.0,Piece of Folly No.875,,,,
579403,105794,80,0.25,320.0,Piece of Folly No.875,,,,
579501,105795,5,0.25,20.0,Piece of Folly No.888,0.33 TPS (0.33 / 0.33 / 0.33),,,
579502,105795,5,0.25,20.0,Piece of Folly No.888,,,,
579503,105795,5,0.25,20.0,Piece of Folly No.888,,,,
579601,105796,120,0.25,480.0,Piece of Folly No.953,14.67 TPS (6.0 / 11.0 / 27.0),,,
579602,105796,120,0.25,480.0,Piece of Folly No.953,,,,
579603,105796,120,0.25,480.0,Piece of Folly No.953,,,,
579701,105797,210,0.25,840.0,Piece of Folly No.988,14.0 TPS (14.0 / 14.0 / 14.0),,,
579702,105797,210,0.25,840.0,Piece of Folly No.988,,,,
579703,105797,210,0.25,840.0,Piece of Folly No.988,,,,
579801,105798,480,0.25,1920.0,Piece of Folly No.999,32.0 TPS (32.0 / 32.0 / 32.0),,,
579802,105798,480,0.25,1920.0,Piece of Folly No.999,,,,
579803,105798,480,0.25,1920.0,Piece of Folly No.999,,,,
579901,105799,105,0.25,420.0,Piece of Folly No.1000,9.67 TPS (7.0 / 7.0 / 15.0),,,
579902,105799,105,0.25,420.0,Piece of Folly No.1000,,,,
579903,105799,105,0.25,420.0,Piece of Folly No.1000,,,,
580001,105800,112.5,0.25,450.0,Piece of Folly No.1100,7.5 TPS (7.5 / 7.5 / 7.5),,,
580002,105800,112.5,0.25,450.0,Piece of Folly No.1100,,,,
580003,105800,112.5,0.25,450.0,Piece of Folly No.1100,,,,
580101,105801,85,0.25,340.0,Piece of Folly No.1118,5.67 TPS (5.67 / 5.67 / 5.67),,,
580102,105801,85,0.25,340.0,Piece of Folly No.1118,,,,
580103,105801,85,0.25,340.0,Piece of Folly No.1118,,,,
580201,105802,100,0.25,400.0,Piece of Folly No.1200,6.67 TPS (6.67 / 6.67 / 6.67),,,
580202,105802,100,0.25,400.0,Piece of Folly No.1200,,,,
580203,105802,100,0.25,400.0,Piece of Folly No.1200,,,,
580301,105803,135,0.25,540.0,Piece of Folly No.2000,9.0 TPS (9.0 / 12.0 / 6.0),,,
580302,105803,135,0.25,540.0,Piece of Folly No.2000,,,,
580303,105803,135,0.25,540.0,Piece of Folly No.2000,,,,
580401,105804,480,0.25,1920.0,Piece of Folly No.2009,32.0 TPS (32.0 / 32.0 / 32.0),,,
580402,105804,480,0.25,1920.0,Piece of Folly No.2009,,,,
580403,105804,480,0.25,1920.0,Piece of Folly No.2009,,,,
580501,105805,105,0.25,420.0,Piece of Folly No.2500,6.67 TPS (7.0 / 8.0 / 5.0),,,
580502,105805,105,0.25,420.0,Piece of Folly No.2500,,,,
580503,105805,105,0.25,420.0,Piece of Folly No.2500,,,,
580601,105806,105,0.25,420.0,Piece of Folly No.5000,8.56 TPS (7.0 / 8.67 / 10.0),,,
580602,105806,105,0.25,420.0,Piece of Folly No.5000,,,,
580603,105806,105,0.25,420.0,Piece of Folly No.5000,,,,
580701,105807,100,0.25,400.0,Piece of Folly No.6583,6.67 TPS (6.67 / 6.67 / 6.67),,,
580702,105807,100,0.25,400.0,Piece of Folly No.6583,,,,
580703,105807,100,0.25,400.0,Piece of Folly No.6583,,,,
580801,105808,91,0.25,364.0,Piece of Folly No.7500,6.07 TPS (6.07 / 6.07 / 6.07),,,
580802,105808,91,0.25,364.0,Piece of Folly No.7500,,,,
580803,105808,91,0.25,364.0,Piece of Folly No.7500,,,,
580901,105809,69,0.25,276.0,Piece of Folly No.9400,4.6 TPS (4.6 / 4.6 / 4.6),,,
580902,105809,69,0.25,276.0,Piece of Folly No.9400,,,,
580903,105809,69,0.25,276.0,Piece of Folly No.9400,,,,
581001,105810,105,0.25,420.0,Piece of Folly No.10000,7.0 TPS (7.0 / 7.0 / 7.0),,,
581002,105810,105,0.25,420.0,Piece of Folly No.10000,,,,
581003,105810,105,0.25,420.0,Piece of Folly No.10000,,,,
581101,105811,91,0.25,364.0,Piece of Folly No.15000,6.07 TPS (6.07 / 6.07 / 6.07),,,
581102,105811,91,0.25,364.0,Piece of Folly No.15000,,,,
581103,105811,91,0.25,364.0,Piece of Folly No.15000,,,,
581201,105812,120,0.25,480.0,Piece of Folly No.17500,8.0 TPS (8.0 / 8.0 / 8.0),,,
581202,105812,120,0.25,480.0,Piece of Folly No.17500,,,,
581203,105812,120,0.25,480.0,Piece of Folly No.17500,,,,
581301,105813,100,0.25,400.0,Piece of Folly No.20000 Part 1,6.67 TPS (6.67 / 6.67 / 6.67),,,
581302,105813,100,0.25,400.0,Piece of Folly No.20000 Part 1,,,,
581303,105813,100,0.25,400.0,Piece of Folly No.20000 Part 1,,,,
581401,105814,91,0.25,364.0,Piece of Folly No.20000 Part 2,6.07 TPS (6.07 / 6.07 / 6.07),,,
581402,105814,91,0.25,364.0,Piece of Folly No.20000 Part 2,,,,
581403,105814,91,0.25,364.0,Piece of Folly No.20000 Part 2,,,,
581501,105815,91,0.25,364.0,Piece of Folly No.20000,6.58 TPS (6.07 / 7.6 / 6.07),,,
581502,105815,91,0.25,364.0,Piece of Folly No.20000,,,,
581503,105815,91,0.25,364.0,Piece of Folly No.20000,,,,
581601,105816,210,0.25,840.0,Piece of Folly No.35000,14.0 TPS (14.0 / 14.0 / 14.0),,,
581602,105816,210,0.25,840.0,Piece of Folly No.35000,,,,
581603,105816,210,0.25,840.0,Piece of Folly No.35000,,,,
581701,105817,100,0.25,400.0,Piece of Folly No.100000 Part 1,6.67 TPS (6.67 / 6.67 / 6.67),,,
581702,105817,100,0.25,400.0,Piece of Folly No.100000 Part 1,,,,
581703,105817,100,0.25,400.0,Piece of Folly No.100000 Part 1,,,,
581801,105818,105,0.25,420.0,Piece of Folly No.100000 Part 2,7.0 TPS (7.0 / 7.0 / 7.0),,,
581802,105818,105,0.25,420.0,Piece of Folly No.100000 Part 2,,,,
581803,105818,105,0.25,420.0,Piece of Folly No.100000 Part 2,,,,
581901,105819,91,0.25,364.0,Piece of Folly No.100000 Part 3,6.07 TPS (6.07 / 6.07 / 6.07),,,
581902,105819,91,0.25,364.0,Piece of Folly No.100000 Part 3,,,,
581903,105819,91,0.25,364.0,Piece of Folly No.100000 Part 3,,,,
582001,105820,90,0.25,360.0,Piece of Folly No.100000 Part 4,6.0 TPS (6.0 / 6.0 / 6.0),,,
582002,105820,90,0.25,360.0,Piece of Folly No.100000 Part 4,,,,
582003,105820,90,0.25,360.0,Piece of Folly No.100000 Part 4,,,,
582101,105821,91,0.25,364.0,Piece of Folly No.100000 Part 5,6.07 TPS (6.07 / 6.07 / 6.07),,,
582102,105821,91,0.25,364.0,Piece of Folly No.100000 Part 5,,,,
582103,105821,91,0.25,364.0,Piece of Folly No.100000 Part 5,,,,
582201,105822,91,0.25,364.0,Piece of Folly No.100000,6.07 TPS (6.07 / 6.07 / 6.07),,,
582202,105822,91,0.25,364.0,Piece of Folly No.100000,,,,
582203,105822,91,0.25,364.0,Piece of Folly No.100000,,,,
582301,105823,330,0.25,1320.0,PIECE OF FOLLY NO.54,22.0 TPS (22.0 / 22.0 / 22.0),,,
582302,105823,330,0.25,1320.0,PIECE OF FOLLY NO.54,,,,
582303,105823,330,0.25,1320.0,PIECE OF FOLLY NO.54,,,,
582401,105824,117,0.25,468.0,PIECE OF FOLLY NO.55,7.8 TPS (7.8 / 7.8 / 7.8),,,
582402,105824,117,0.25,468.0,PIECE OF FOLLY NO.55,,,,
582403,105824,117,0.25,468.0,PIECE OF FOLLY NO.55,,,,
582501,105825,141,0.25,564.0,Piece Of Folly No.9,10.13 TPS (3.0 / 13.4 / 14.0),,,
582502,105825,141,0.25,564.0,Piece Of Folly No.9,,,,
582503,105825,141,0.25,564.0,Piece Of Folly No.9,,,,
582601,105826,73,0.125,584.0,Piece Of Folly No.70,9.73 TPS (9.73 / 9.73 / 9.73),,,
582602,105826,73,0.125,584.0,Piece Of Folly No.70,,,,
582603,105826,73,0.125,584.0,Piece Of Folly No.70,,,,
582701,105827,392,0.125,3136.0,Piece Of Folly No.71,52.27 TPS (52.27 / 52.27 / 52.27),,,
582702,105827,392,0.125,3136.0,Piece Of Folly No.71,,,,
582703,105827,392,0.125,3136.0,Piece Of Folly No.71,,,,
582801,105828,220,0.25,880.0,Piece Of Folly No.72,14.67 TPS (14.67 / 14.67 / 14.67),,,
582802,105828,220,0.25,880.0,Piece Of Folly No.72,,,,
582803,105828,220,0.25,880.0,Piece Of Folly No.72,,,,
582901,105829,66,0.25,264.0,Piece of Folly No.Bubble,4.4 TPS (4.4 / 4.4 / 4.4),,,
582902,105829,66,0.25,264.0,Piece of Folly No.Bubble,,,,
582903,105829,66,0.25,264.0,Piece of Folly No.Bubble,,,,
583001,105830,120,0.25,480.0,Piece of Folly No.Firey,8.0 TPS (8.0 / 8.0 / 8.0),,,
583002,105830,120,0.25,480.0,Piece of Folly No.Firey,,,,
583003,105830,120,0.25,480.0,Piece of Folly No.Firey,,,,
583101,105831,90,0.25,360.0,Piece of Folly No.Leafy,7.33 TPS (6.0 / 6.0 / 10.0),,,
583102,105831,90,0.25,360.0,Piece of Folly No.Leafy,,,,
583103,105831,90,0.25,360.0,Piece of Folly No.Leafy,,,,
583201,105832,91,0.25,364.0,Piece of Folly No.piano tile mod YT Part 1,6.07 TPS (6.07 / 6.07 / 6.07),,,
583202,105832,91,0.25,364.0,Piece of Folly No.piano tile mod YT Part 1,,,,
583203,105832,91,0.25,364.0,Piece of Folly No.piano tile mod YT Part 1,,,,
583301,105833,91,0.25,364.0,Piece of Folly No.piano tile mod YT Part 2,6.07 TPS (6.07 / 6.07 / 6.07),,,
583302,105833,91,0.25,364.0,Piece of Folly No.piano tile mod YT Part 2,,,,
583303,105833,91,0.25,364.0,Piece of Folly No.piano tile mod YT Part 2,,,,
583401,105834,91,0.25,364.0,Piece of Folly No.piano tile mod YT Part 3,6.07 TPS (6.07 / 6.07 / 6.07),,,
583402,105834,91,0.25,364.0,Piece of Folly No.piano tile mod YT Part 3,,,,
583403,105834,91,0.25,364.0,Piece of Folly No.piano tile mod YT Part 3,,,,
583501,105835,91,0.25,364.0,Piece of Folly No.piano tile mod YT,6.07 TPS (6.07 / 6.07 / 6.07),,,
583502,105835,91,0.25,364.0,Piece of Folly No.piano tile mod YT,,,,
583503,105835,91,0.25,364.0,Piece of Folly No.piano tile mod YT,,,,
583601,105836,91,0.25,364.0,Piece of Folly No.PT2GamerYT,6.07 TPS (6.07 / 6.07 / 6.07),,,
583602,105836,91,0.25,364.0,Piece of Folly No.PT2GamerYT,,,,
583603,105836,91,0.25,364.0,Piece of Folly No.PT2GamerYT,,,,
583701,105837,120,0.5,240.0,Piece On Folly no.10,4.0 TPS (4.0 / 4.0 / 4.0),,,
583702,105837,120,0.5,240.0,Piece On Folly no.10,,,,
583703,105837,120,0.5,240.0,Piece On Folly no.10,,,,
583801,105838,100,0.25,400.0,Piece On Folly no.156,7.0 TPS (6.67 / 7.0 / 7.33),,,
583802,105838,100,0.25,400.0,Piece On Folly no.156,,,,
583803,105838,100,0.25,400.0,Piece On Folly no.156,,,,
583901,105839,127,0.5,254.0,Piece Op.1 No.1 (From Chase's Mod 1.0),4.3 TPS (4.23 / 4.3 / 4.37),,,
583902,105839,127,0.5,254.0,Piece Op.1 No.1 (From Chase's Mod 1.0),,,,
583903,105839,127,0.5,254.0,Piece Op.1 No.1 (From Chase's Mod 1.0),,,,
