Id,Mid,Type,Lock,NeedLv,NeedGold,NeedRV,NeedDiamond,Musiclevel,RewarID,LocalMusicVer,Recommend,MusicCard,FavoriteRate,Playmark,Stylelabel,Fallingrate,TID,,GoldenSong,MusicTime,HomeOrder,VipMusicVersion,ProduceId,card_selection,FeatureDateRange
4568,104568,2,2,,0,,0,1,1000,,,,50,1,1,,song_tag_7,1,,,4568,,,,
4569,104569,2,2,,0,,0,1,1000,,,,50,1,1,,song_tag_7,1,,,4569,,,,
4570,104570,2,2,,0,,0,1,1000,,,,50,1,1,,song_tag_8,1,,,4570,,,,
4571,104571,2,2,,0,,0,1,1000,,,,50,1,1,,song_tag_1,1,,,4571,,,,
4572,104572,2,2,,0,,0,1,1000,,,,50,1,1,,song_tag_7,1,,,4572,,,,
4573,104573,2,2,,0,,0,1,1000,,,,50,1,1,,song_tag_8,1,,,4573,,,,
4574,104574,2,2,,0,,0,1,1000,,,,50,1,1,,song_tag_9,1,,,4574,,,,
4575,104575,2,2,,0,,0,1,1000,,,,50,1,1,,song_tag_9,1,,,4575,,,,
4576,104576,2,2,,0,,0,1,1000,,,,50,1,1,,song_tag_6,1,,,4576,,,,
4577,104577,2,2,,0,,0,1,1000,,,,50,1,1,,song_tag_7,1,,,4577,,,,
4578,104578,2,2,,0,,0,1,1000,,,,50,1,1,,song_tag_7,1,,,4578,,,,
4579,104579,2,2,,0,,0,1,1000,,,,50,1,1,,song_tag_6,1,,,4579,,,,
4580,104580,2,2,,0,,0,1,1000,,,,50,1,1,,song_tag_7,1,,,4580,,,,
4581,104581,2,2,,0,,0,1,1000,,,,50,1,1,,song_tag_7,1,,,4581,,,,
4582,104582,2,2,,0,,0,1,1000,,,,50,1,1,,song_tag_7,1,,,4582,,,,
4583,104583,2,2,,0,,0,1,1000,,,,50,1,1,,song_tag_6,1,,,4583,,,,
4584,104584,2,2,,0,,0,1,1000,,,,50,1,1,,song_tag_7,1,,,4584,,,,
4585,104585,2,2,,0,,0,1,1000,,,,50,1,1,,song_tag_10,1,,,4585,,,,
4586,104586,2,2,,0,,0,1,1000,,,,50,1,1,,song_tag_8,1,,,4586,,,,
4587,104587,2,2,,0,,0,1,1000,,,,50,1,1,,song_tag_8,1,,,4587,,,,
4588,104588,2,2,,0,,0,1,1000,,,,50,1,1,,song_tag_4,1,,,4588,,,,
4589,104589,2,2,,0,,0,1,1000,,,,50,1,1,,song_tag_6,1,,,4589,,,,
4590,104590,2,2,,0,,0,1,1000,,,,50,1,1,,song_tag_4,1,,,4590,,,,
4591,104591,2,2,,0,,0,1,1000,,,,50,1,1,,song_tag_6,1,,,4591,,,,
4592,104592,2,2,,0,,0,1,1000,,,,50,1,1,,song_tag_7,1,,,4592,,,,
4593,104593,2,2,,0,,0,1,1000,,,,50,1,1,,song_tag_7,1,,,4593,,,,
4594,104594,2,2,,0,,0,1,1000,,,,50,1,1,,song_tag_7,1,,,4594,,,,
4595,104595,2,2,,0,,0,1,1000,,,,50,1,1,,song_tag_5,1,,,4595,,,,
4596,104596,2,2,,0,,0,1,1000,,,,50,1,1,,song_tag_8,1,,,4596,,,,
4597,104597,2,2,,0,,0,1,1000,,,,50,1,1,,song_tag_7,1,,,4597,,,,
4598,104598,2,2,,0,,0,1,1000,,,,50,1,1,,song_tag_6,1,,,4598,,,,
4599,104599,2,2,,0,,0,1,1000,,,,50,1,1,,song_tag_7,1,,,4599,,,,
4600,104600,2,2,,0,,0,1,1000,,,,50,1,1,,song_tag_7,1,,,4600,,,,
4601,104601,2,2,,0,,0,1,1000,,,,50,1,1,,song_tag_6,1,,,4601,,,,
4602,104602,2,2,,0,,0,1,1000,,,,50,1,1,,song_tag_7,1,,,4602,,,,
4603,104603,2,2,,0,,0,1,1000,,,,50,1,1,,song_tag_6,1,,,4603,,,,
4604,104604,2,2,,0,,0,1,1000,,,,50,1,1,,song_tag_5,1,,,4604,,,,
4605,104605,2,2,,0,,0,1,1000,,,,50,1,1,,song_tag_7,1,,,4605,,,,
4606,104606,2,2,,0,,0,1,1000,,,,50,1,1,,song_tag_7,1,,,4606,,,,
4607,104607,2,2,,0,,0,1,1000,,,,50,1,1,,song_tag_8,1,,,4607,,,,
4608,104608,2,2,,0,,0,1,1000,,,,50,1,1,,song_tag_6,1,,,4608,,,,
4609,104609,2,2,,0,,0,1,1000,,,,50,1,1,,song_tag_6,1,,,4609,,,,
4610,104610,2,2,,0,,0,1,1000,,,,50,1,1,,song_tag_9,1,,,4610,,,,
4611,104611,2,2,,0,,0,1,1000,,,,50,1,1,,song_tag_8,1,,,4611,,,,
4612,104612,2,2,,0,,0,1,1000,,,,50,1,1,,song_tag_7,1,,,4612,,,,
4613,104613,2,2,,0,,0,1,1000,,,,50,1,1,,song_tag_6,1,,,4613,,,,
4614,104614,2,2,,0,,0,1,1000,,,,50,1,1,,song_tag_7,1,,,4614,,,,
4615,104615,2,2,,0,,0,1,1000,,,,50,1,1,,song_tag_7,1,,,4615,,,,
4616,104616,2,2,,0,,0,1,1000,,,,50,1,1,,song_tag_8,1,,,4616,,,,
4617,104617,2,2,,0,,0,1,1000,,,,50,1,1,,song_tag_6,1,,,4617,,,,
4618,104618,2,2,,0,,0,1,1000,,,,50,1,1,,song_tag_6,1,,,4618,,,,
4619,104619,2,2,,0,,0,1,1000,,,,50,1,1,,song_tag_6,1,,,4619,,,,
4620,104620,2,2,,0,,0,1,1000,,,,50,1,1,,song_tag_8,1,,,4620,,,,
4621,104621,2,2,,0,,0,1,1000,,,,50,1,1,,song_tag_6,1,,,4621,,,,
4622,104622,2,2,,0,,0,1,1000,,,,50,1,1,,song_tag_8,1,,,4622,,,,
4623,104623,2,2,,0,,0,1,1000,,,,50,1,1,,song_tag_7,1,,,4623,,,,
4624,104624,2,2,,0,,0,1,1000,,,,50,1,1,,song_tag_8,1,,,4624,,,,
4625,104625,2,2,,0,,0,1,1000,,,,50,1,1,,song_tag_8,1,,,4625,,,,
4626,104626,2,2,,0,,0,1,1000,,,,50,1,1,,song_tag_8,1,,,4626,,,,
4627,104627,2,2,,0,,0,1,1000,,,,50,1,1,,song_tag_7,1,,,4627,,,,
4628,104628,2,2,,0,,0,1,1000,,,,50,1,1,,song_tag_7,1,,,4628,,,,
4629,104629,2,2,,0,,0,1,1000,,,,50,1,1,,song_tag_7,1,,,4629,,,,
4630,104630,2,2,,0,,0,1,1000,,,,50,1,1,,song_tag_2,1,,,4630,,,,
4631,104631,2,2,,0,,0,1,1000,,,,50,1,1,,song_tag_4,1,,,4631,,,,
4632,104632,2,2,,0,,0,1,1000,,,,50,1,1,,song_tag_6,1,,,4632,,,,
4633,104633,2,2,,0,,0,1,1000,,,,50,1,1,,song_tag_3,1,,,4633,,,,
4634,104634,2,2,,0,,0,1,1000,,,,50,1,1,,song_tag_4,1,,,4634,,,,
4635,104635,2,2,,0,,0,1,1000,,,,50,1,1,,song_tag_4,1,,,4635,,,,
4636,104636,2,2,,0,,0,1,1000,,,,50,1,1,,song_tag_8,1,,,4636,,,,
4637,104637,2,2,,0,,0,1,1000,,,,50,1,1,,song_tag_8,1,,,4637,,,,
4638,104638,2,2,,0,,0,1,1000,,,,50,1,1,,song_tag_7,1,,,4638,,,,
4639,104639,2,2,,0,,0,1,1000,,,,50,1,1,,song_tag_7,1,,,4639,,,,
4640,104640,2,2,,0,,0,1,1000,,,,50,1,1,,song_tag_9,1,,,4640,,,,
4641,104641,2,2,,0,,0,1,1000,,,,50,1,1,,song_tag_11,1,,,4641,,,,
4642,104642,2,2,,0,,0,1,1000,,,,50,1,1,,song_tag_7,1,,,4642,,,,
4643,104643,2,2,,0,,0,1,1000,,,,50,1,1,,song_tag_3,1,,,4643,,,,
4644,104644,2,2,,0,,0,1,1000,,,,50,1,1,,song_tag_6,1,,,4644,,,,
4645,104645,2,2,,0,,0,1,1000,,,,50,1,1,,song_tag_4,1,,,4645,,,,
4646,104646,2,2,,0,,0,1,1000,,,,50,1,1,,song_tag_5,1,,,4646,,,,
4647,104647,2,2,,0,,0,1,1000,,,,50,1,1,,song_tag_3,1,,,4647,,,,
4648,104648,2,2,,0,,0,1,1000,,,,50,1,1,,song_tag_6,1,,,4648,,,,
4649,104649,2,2,,0,,0,1,1000,,,,50,1,1,,song_tag_3,1,,,4649,,,,
4650,104650,2,2,,0,,0,1,1000,,,,50,1,1,,song_tag_9,1,,,4650,,,,
4651,104651,2,2,,0,,0,1,1000,,,,50,1,1,,song_tag_4,1,,,4651,,,,
4652,104652,2,2,,0,,0,1,1000,,,,50,1,1,,song_tag_3,1,,,4652,,,,
4653,104653,2,2,,0,,0,1,1000,,,,50,1,1,,song_tag_3,1,,,4653,,,,
4654,104654,2,2,,0,,0,1,1000,,,,50,1,1,,song_tag_3,1,,,4654,,,,
4655,104655,2,2,,0,,0,1,1000,,,,50,1,1,,song_tag_3,1,,,4655,,,,
4656,104656,2,2,,0,,0,1,1000,,,,50,1,1,,song_tag_3,1,,,4656,,,,
4657,104657,2,2,,0,,0,1,1000,,,,50,1,1,,song_tag_3,1,,,4657,,,,
4658,104658,2,2,,0,,0,1,1000,,,,50,1,1,,song_tag_4,1,,,4658,,,,
4659,104659,2,2,,0,,0,1,1000,,,,50,1,1,,song_tag_3,1,,,4659,,,,
4660,104660,2,2,,0,,0,1,1000,,,,50,1,1,,song_tag_3,1,,,4660,,,,
4661,104661,2,2,,0,,0,1,1000,,,,50,1,1,,song_tag_5,1,,,4661,,,,
4662,104662,2,2,,0,,0,1,1000,,,,50,1,1,,song_tag_4,1,,,4662,,,,
4663,104663,2,2,,0,,0,1,1000,,,,50,1,1,,song_tag_6,1,,,4663,,,,
4664,104664,2,2,,0,,0,1,1000,,,,50,1,1,,song_tag_7,1,,,4664,,,,
4665,104665,2,2,,0,,0,1,1000,,,,50,1,1,,song_tag_3,1,,,4665,,,,
4666,104666,2,2,,0,,0,1,1000,,,,50,1,1,,song_tag_5,1,,,4666,,,,
4667,104667,2,2,,0,,0,1,1000,,,,50,1,1,,song_tag_4,1,,,4667,,,,
4668,104668,2,2,,0,,0,1,1000,,,,50,1,1,,song_tag_5,1,,,4668,,,,
4669,104669,2,2,,0,,0,1,1000,,,,50,1,1,,song_tag_4,1,,,4669,,,,
4670,104670,2,2,,0,,0,1,1000,,,,50,1,1,,song_tag_6,1,,,4670,,,,
4671,104671,2,2,,0,,0,1,1000,,,,50,1,1,,song_tag_5,1,,,4671,,,,
4672,104672,2,2,,0,,0,1,1000,,,,50,1,1,,song_tag_7,1,,,4672,,,,
4673,104673,2,2,,0,,0,1,1000,,,,50,1,1,,song_tag_6,1,,,4673,,,,
4674,104674,2,2,,0,,0,1,1000,,,,50,1,1,,song_tag_6,1,,,4674,,,,
4675,104675,2,2,,0,,0,1,1000,,,,50,1,1,,song_tag_5,1,,,4675,,,,
4676,104676,2,2,,0,,0,1,1000,,,,50,1,1,,song_tag_7,1,,,4676,,,,
4677,104677,2,2,,0,,0,1,1000,,,,50,1,1,,song_tag_8,1,,,4677,,,,
4678,104678,2,2,,0,,0,1,1000,,,,50,1,1,,song_tag_3,1,,,4678,,,,
4679,104679,2,2,,0,,0,1,1000,,,,50,1,1,,song_tag_8,1,,,4679,,,,
4680,104680,2,2,,0,,0,1,1000,,,,50,1,1,,song_tag_9,1,,,4680,,,,
4681,104681,2,2,,0,,0,1,1000,,,,50,1,1,,song_tag_6,1,,,4681,,,,
4682,104682,2,2,,0,,0,1,1000,,,,50,1,1,,song_tag_7,1,,,4682,,,,
4683,104683,2,2,,0,,0,1,1000,,,,50,1,1,,song_tag_5,1,,,4683,,,,
4684,104684,2,2,,0,,0,1,1000,,,,50,1,1,,song_tag_4,1,,,4684,,,,
4685,104685,2,2,,0,,0,1,1000,,,,50,1,1,,song_tag_5,1,,,4685,,,,
4686,104686,2,2,,0,,0,1,1000,,,,50,1,1,,song_tag_3,1,,,4686,,,,
4687,104687,2,2,,0,,0,1,1000,,,,50,1,1,,song_tag_5,1,,,4687,,,,
4688,104688,2,2,,0,,0,1,1000,,,,50,1,1,,song_tag_3,1,,,4688,,,,
4689,104689,2,2,,0,,0,1,1000,,,,50,1,1,,song_tag_6,1,,,4689,,,,
4690,104690,2,2,,0,,0,1,1000,,,,50,1,1,,song_tag_3,1,,,4690,,,,
4691,104691,2,2,,0,,0,1,1000,,,,50,1,1,,song_tag_5,1,,,4691,,,,
4692,104692,2,2,,0,,0,1,1000,,,,50,1,1,,song_tag_4,1,,,4692,,,,
4693,104693,2,2,,0,,0,1,1000,,,,50,1,1,,song_tag_3,1,,,4693,,,,
4694,104694,2,2,,0,,0,1,1000,,,,50,1,1,,song_tag_7,1,,,4694,,,,
4695,104695,2,2,,0,,0,1,1000,,,,50,1,1,,song_tag_7,1,,,4695,,,,
4696,104696,2,2,,0,,0,1,1000,,,,50,1,1,,song_tag_6,1,,,4696,,,,
4697,104697,2,2,,0,,0,1,1000,,,,50,1,1,,song_tag_5,1,,,4697,,,,
4698,104698,2,2,,0,,0,1,1000,,,,50,1,1,,song_tag_5,1,,,4698,,,,
4699,104699,2,2,,0,,0,1,1000,,,,50,1,1,,song_tag_7,1,,,4699,,,,
4700,104700,2,2,,0,,0,1,1000,,,,50,1,1,,song_tag_7,1,,,4700,,,,
4701,104701,2,2,,0,,0,1,1000,,,,50,1,1,,song_tag_3,1,,,4701,,,,
4702,104702,2,2,,0,,0,1,1000,,,,50,1,1,,song_tag_3,1,,,4702,,,,
4703,104703,2,2,,0,,0,1,1000,,,,50,1,1,,song_tag_6,1,,,4703,,,,
4704,104704,2,2,,0,,0,1,1000,,,,50,1,1,,song_tag_5,1,,,4704,,,,
4705,104705,2,2,,0,,0,1,1000,,,,50,1,1,,song_tag_3,1,,,4705,,,,
4706,104706,2,2,,0,,0,1,1000,,,,50,1,1,,song_tag_7,1,,,4706,,,,
4707,104707,2,2,,0,,0,1,1000,,,,50,1,1,,song_tag_4,1,,,4707,,,,
4708,104708,2,2,,0,,0,1,1000,,,,50,1,1,,song_tag_4,1,,,4708,,,,
4709,104709,2,2,,0,,0,1,1000,,,,50,1,1,,song_tag_7,1,,,4709,,,,
4710,104710,2,2,,0,,0,1,1000,,,,50,1,1,,song_tag_9,1,,,4710,,,,
4711,104711,2,2,,0,,0,1,1000,,,,50,1,1,,song_tag_4,1,,,4711,,,,
4712,104712,2,2,,0,,0,1,1000,,,,50,1,1,,song_tag_2,1,,,4712,,,,
4713,104713,2,2,,0,,0,1,1000,,,,50,1,1,,song_tag_6,1,,,4713,,,,
4714,104714,2,2,,0,,0,1,1000,,,,50,1,1,,song_tag_2,1,,,4714,,,,
4715,104715,2,2,,0,,0,1,1000,,,,50,1,1,,song_tag_7,1,,,4715,,,,
4716,104716,2,2,,0,,0,1,1000,,,,50,1,1,,song_tag_6,1,,,4716,,,,
4717,104717,2,2,,0,,0,1,1000,,,,50,1,1,,song_tag_5,1,,,4717,,,,
4718,104718,2,2,,0,,0,1,1000,,,,50,1,1,,song_tag_3,1,,,4718,,,,
4719,104719,2,2,,0,,0,1,1000,,,,50,1,1,,song_tag_4,1,,,4719,,,,
4720,104720,2,2,,0,,0,1,1000,,,,50,1,1,,song_tag_4,1,,,4720,,,,
4721,104721,2,2,,0,,0,1,1000,,,,50,1,1,,song_tag_5,1,,,4721,,,,
4722,104722,2,2,,0,,0,1,1000,,,,50,1,1,,song_tag_5,1,,,4722,,,,
4723,104723,2,2,,0,,0,1,1000,,,,50,1,1,,song_tag_6,1,,,4723,,,,
4724,104724,2,2,,0,,0,1,1000,,,,50,1,1,,song_tag_4,1,,,4724,,,,
4725,104725,2,2,,0,,0,1,1000,,,,50,1,1,,song_tag_7,1,,,4725,,,,
4726,104726,2,2,,0,,0,1,1000,,,,50,1,1,,song_tag_6,1,,,4726,,,,
4727,104727,2,2,,0,,0,1,1000,,,,50,1,1,,song_tag_8,1,,,4727,,,,
4728,104728,2,2,,0,,0,1,1000,,,,50,1,1,,song_tag_7,1,,,4728,,,,
4729,104729,2,2,,0,,0,1,1000,,,,50,1,1,,song_tag_7,1,,,4729,,,,
4730,104730,2,2,,0,,0,1,1000,,,,50,1,1,,song_tag_7,1,,,4730,,,,
4731,104731,2,2,,0,,0,1,1000,,,,50,1,1,,song_tag_6,1,,,4731,,,,
4732,104732,2,2,,0,,0,1,1000,,,,50,1,1,,song_tag_3,1,,,4732,,,,
4733,104733,2,2,,0,,0,1,1000,,,,50,1,1,,song_tag_3,1,,,4733,,,,
4734,104734,2,2,,0,,0,1,1000,,,,50,1,1,,song_tag_7,1,,,4734,,,,
4735,104735,2,2,,0,,0,1,1000,,,,50,1,1,,song_tag_10,1,,,4735,,,,
4736,104736,2,2,,0,,0,1,1000,,,,50,1,1,,song_tag_5,1,,,4736,,,,
4737,104737,2,2,,0,,0,1,1000,,,,50,1,1,,song_tag_7,1,,,4737,,,,
4738,104738,2,2,,0,,0,1,1000,,,,50,1,1,,song_tag_7,1,,,4738,,,,
4739,104739,2,2,,0,,0,1,1000,,,,50,1,1,,song_tag_6,1,,,4739,,,,
4740,104740,2,2,,0,,0,1,1000,,,,50,1,1,,song_tag_3,1,,,4740,,,,
4741,104741,2,2,,0,,0,1,1000,,,,50,1,1,,song_tag_5,1,,,4741,,,,
4742,104742,2,2,,0,,0,1,1000,,,,50,1,1,,song_tag_8,1,,,4742,,,,
4743,104743,2,2,,0,,0,1,1000,,,,50,1,1,,song_tag_8,1,,,4743,,,,
4744,104744,2,2,,0,,0,1,1000,,,,50,1,1,,song_tag_6,1,,,4744,,,,
4745,104745,2,2,,0,,0,1,1000,,,,50,1,1,,song_tag_10,1,,,4745,,,,
4746,104746,2,2,,0,,0,1,1000,,,,50,1,1,,song_tag_7,1,,,4746,,,,
4747,104747,2,2,,0,,0,1,1000,,,,50,1,1,,song_tag_6,1,,,4747,,,,
4748,104748,2,2,,0,,0,1,1000,,,,50,1,1,,song_tag_7,1,,,4748,,,,
4749,104749,2,2,,0,,0,1,1000,,,,50,1,1,,song_tag_6,1,,,4749,,,,
4750,104750,2,2,,0,,0,1,1000,,,,50,1,1,,song_tag_7,1,,,4750,,,,
4751,104751,2,2,,0,,0,1,1000,,,,50,1,1,,song_tag_6,1,,,4751,,,,
4752,104752,2,2,,0,,0,1,1000,,,,50,1,1,,song_tag_7,1,,,4752,,,,
4753,104753,2,2,,0,,0,1,1000,,,,50,1,1,,song_tag_7,1,,,4753,,,,
4754,104754,2,2,,0,,0,1,1000,,,,50,1,1,,song_tag_10,1,,,4754,,,,
4755,104755,2,2,,0,,0,1,1000,,,,50,1,1,,song_tag_4,1,,,4755,,,,
4756,104756,2,2,,0,,0,1,1000,,,,50,1,1,,song_tag_5,1,,,4756,,,,
4757,104757,2,2,,0,,0,1,1000,,,,50,1,1,,song_tag_4,1,,,4757,,,,
4758,104758,2,2,,0,,0,1,1000,,,,50,1,1,,song_tag_4,1,,,4758,,,,
4759,104759,2,2,,0,,0,1,1000,,,,50,1,1,,song_tag_5,1,,,4759,,,,
4760,104760,2,2,,0,,0,1,1000,,,,50,1,1,,song_tag_3,1,,,4760,,,,
4761,104761,2,2,,0,,0,1,1000,,,,50,1,1,,song_tag_5,1,,,4761,,,,
4762,104762,2,2,,0,,0,1,1000,,,,50,1,1,,song_tag_6,1,,,4762,,,,
4763,104763,2,2,,0,,0,1,1000,,,,50,1,1,,song_tag_3,1,,,4763,,,,
4764,104764,2,2,,0,,0,1,1000,,,,50,1,1,,song_tag_6,1,,,4764,,,,
4765,104765,2,2,,0,,0,1,1000,,,,50,1,1,,song_tag_6,1,,,4765,,,,
4766,104766,2,2,,0,,0,1,1000,,,,50,1,1,,song_tag_6,1,,,4766,,,,
4767,104767,2,2,,0,,0,1,1000,,,,50,1,1,,song_tag_5,1,,,4767,,,,
4768,104768,2,2,,0,,0,1,1000,,,,50,1,1,,song_tag_8,1,,,4768,,,,
4769,104769,2,2,,0,,0,1,1000,,,,50,1,1,,song_tag_5,1,,,4769,,,,
4770,104770,2,2,,0,,0,1,1000,,,,50,1,1,,song_tag_6,1,,,4770,,,,
4771,104771,2,2,,0,,0,1,1000,,,,50,1,1,,song_tag_5,1,,,4771,,,,
4772,104772,2,2,,0,,0,1,1000,,,,50,1,1,,song_tag_2,1,,,4772,,,,
4773,104773,2,2,,0,,0,1,1000,,,,50,1,1,,song_tag_3,1,,,4773,,,,
4774,104774,2,2,,0,,0,1,1000,,,,50,1,1,,song_tag_7,1,,,4774,,,,
4775,104775,2,2,,0,,0,1,1000,,,,50,1,1,,song_tag_1,1,,,4775,,,,
4776,104776,2,2,,0,,0,1,1000,,,,50,1,1,,song_tag_4,1,,,4776,,,,
4777,104777,2,2,,0,,0,1,1000,,,,50,1,1,,song_tag_7,1,,,4777,,,,
4778,104778,2,2,,0,,0,1,1000,,,,50,1,1,,song_tag_5,1,,,4778,,,,
4779,104779,2,2,,0,,0,1,1000,,,,50,1,1,,song_tag_10,1,,,4779,,,,
4780,104780,2,2,,0,,0,1,1000,,,,50,1,1,,song_tag_4,1,,,4780,,,,
4781,104781,2,2,,0,,0,1,1000,,,,50,1,1,,song_tag_7,1,,,4781,,,,
4782,104782,2,2,,0,,0,1,1000,,,,50,1,1,,song_tag_4,1,,,4782,,,,
4783,104783,2,2,,0,,0,1,1000,,,,50,1,1,,song_tag_8,1,,,4783,,,,
4784,104784,2,2,,0,,0,1,1000,,,,50,1,1,,song_tag_1,1,,,4784,,,,
4785,104785,2,2,,0,,0,1,1000,,,,50,1,1,,song_tag_7,1,,,4785,,,,
4786,104786,2,2,,0,,0,1,1000,,,,50,1,1,,song_tag_7,1,,,4786,,,,
4787,104787,2,2,,0,,0,1,1000,,,,50,1,1,,song_tag_9,1,,,4787,,,,
4788,104788,2,2,,0,,0,1,1000,,,,50,1,1,,song_tag_8,1,,,4788,,,,
4789,104789,2,2,,0,,0,1,1000,,,,50,1,1,,song_tag_5,1,,,4789,,,,
4790,104790,2,2,,0,,0,1,1000,,,,50,1,1,,song_tag_8,1,,,4790,,,,
4791,104791,2,2,,0,,0,1,1000,,,,50,1,1,,song_tag_7,1,,,4791,,,,
4792,104792,2,2,,0,,0,1,1000,,,,50,1,1,,song_tag_7,1,,,4792,,,,
4793,104793,2,2,,0,,0,1,1000,,,,50,1,1,,song_tag_6,1,,,4793,,,,
4794,104794,2,2,,0,,0,1,1000,,,,50,1,1,,song_tag_4,1,,,4794,,,,
4795,104795,2,2,,0,,0,1,1000,,,,50,1,1,,song_tag_6,1,,,4795,,,,
4796,104796,2,2,,0,,0,1,1000,,,,50,1,1,,song_tag_6,1,,,4796,,,,
4797,104797,2,2,,0,,0,1,1000,,,,50,1,1,,song_tag_4,1,,,4797,,,,
4798,104798,2,2,,0,,0,1,1000,,,,50,1,1,,song_tag_3,1,,,4798,,,,
4799,104799,2,2,,0,,0,1,1000,,,,50,1,1,,song_tag_4,1,,,4799,,,,
4800,104800,2,2,,0,,0,1,1000,,,,50,1,1,,song_tag_7,1,,,4800,,,,
4801,104801,2,2,,0,,0,1,1000,,,,50,1,1,,song_tag_7,1,,,4801,,,,
4802,104802,2,2,,0,,0,1,1000,,,,50,1,1,,song_tag_7,1,,,4802,,,,
4803,104803,2,2,,0,,0,1,1000,,,,50,1,1,,song_tag_3,1,,,4803,,,,
4804,104804,2,2,,0,,0,1,1000,,,,50,1,1,,song_tag_3,1,,,4804,,,,
4805,104805,2,2,,0,,0,1,1000,,,,50,1,1,,song_tag_3,1,,,4805,,,,
4806,104806,2,2,,0,,0,1,1000,,,,50,1,1,,song_tag_3,1,,,4806,,,,
4807,104807,2,2,,0,,0,1,1000,,,,50,1,1,,song_tag_3,1,,,4807,,,,
4808,104808,2,2,,0,,0,1,1000,,,,50,1,1,,song_tag_7,1,,,4808,,,,
4809,104809,2,2,,0,,0,1,1000,,,,50,1,1,,song_tag_5,1,,,4809,,,,
4810,104810,2,2,,0,,0,1,1000,,,,50,1,1,,song_tag_5,1,,,4810,,,,
4811,104811,2,2,,0,,0,1,1000,,,,50,1,1,,song_tag_9,1,,,4811,,,,
4812,104812,2,2,,0,,0,1,1000,,,,50,1,1,,song_tag_8,1,,,4812,,,,
4813,104813,2,2,,0,,0,1,1000,,,,50,1,1,,song_tag_7,1,,,4813,,,,
4814,104814,2,2,,0,,0,1,1000,,,,50,1,1,,song_tag_4,1,,,4814,,,,
4815,104815,2,2,,0,,0,1,1000,,,,50,1,1,,song_tag_7,1,,,4815,,,,
4816,104816,2,2,,0,,0,1,1000,,,,50,1,1,,song_tag_7,1,,,4816,,,,
4817,104817,2,2,,0,,0,1,1000,,,,50,1,1,,song_tag_6,1,,,4817,,,,
4818,104818,2,2,,0,,0,1,1000,,,,50,1,1,,song_tag_7,1,,,4818,,,,
4819,104819,2,2,,0,,0,1,1000,,,,50,1,1,,song_tag_4,1,,,4819,,,,
4820,104820,2,2,,0,,0,1,1000,,,,50,1,1,,song_tag_3,1,,,4820,,,,
4821,104821,2,2,,0,,0,1,1000,,,,50,1,1,,song_tag_6,1,,,4821,,,,
4822,104822,2,2,,0,,0,1,1000,,,,50,1,1,,song_tag_3,1,,,4822,,,,
4823,104823,2,2,,0,,0,1,1000,,,,50,1,1,,song_tag_3,1,,,4823,,,,
4824,104824,2,2,,0,,0,1,1000,,,,50,1,1,,song_tag_11,1,,,4824,,,,
4825,104825,2,2,,0,,0,1,1000,,,,50,1,1,,song_tag_3,1,,,4825,,,,
4826,104826,2,2,,0,,0,1,1000,,,,50,1,1,,song_tag_3,1,,,4826,,,,
4827,104827,2,2,,0,,0,1,1000,,,,50,1,1,,song_tag_4,1,,,4827,,,,
4828,104828,2,2,,0,,0,1,1000,,,,50,1,1,,song_tag_3,1,,,4828,,,,
4829,104829,2,2,,0,,0,1,1000,,,,50,1,1,,song_tag_6,1,,,4829,,,,
4830,104830,2,2,,0,,0,1,1000,,,,50,1,1,,song_tag_3,1,,,4830,,,,
4831,104831,2,2,,0,,0,1,1000,,,,50,1,1,,song_tag_5,1,,,4831,,,,
4832,104832,2,2,,0,,0,1,1000,,,,50,1,1,,song_tag_7,1,,,4832,,,,
4833,104833,2,2,,0,,0,1,1000,,,,50,1,1,,song_tag_7,1,,,4833,,,,
4834,104834,2,2,,0,,0,1,1000,,,,50,1,1,,song_tag_4,1,,,4834,,,,
4835,104835,2,2,,0,,0,1,1000,,,,50,1,1,,song_tag_3,1,,,4835,,,,
4836,104836,2,2,,0,,0,1,1000,,,,50,1,1,,song_tag_10,1,,,4836,,,,
4837,104837,2,2,,0,,0,1,1000,,,,50,1,1,,song_tag_7,1,,,4837,,,,
4838,104838,2,2,,0,,0,1,1000,,,,50,1,1,,song_tag_7,1,,,4838,,,,
4839,104839,2,2,,0,,0,1,1000,,,,50,1,1,,song_tag_6,1,,,4839,,,,
4840,104840,2,2,,0,,0,1,1000,,,,50,1,1,,song_tag_6,1,,,4840,,,,
4841,104841,2,2,,0,,0,1,1000,,,,50,1,1,,song_tag_4,1,,,4841,,,,
4842,104842,2,2,,0,,0,1,1000,,,,50,1,1,,song_tag_7,1,,,4842,,,,
4843,104843,2,2,,0,,0,1,1000,,,,50,1,1,,song_tag_4,1,,,4843,,,,
4844,104844,2,2,,0,,0,1,1000,,,,50,1,1,,song_tag_7,1,,,4844,,,,
4845,104845,2,2,,0,,0,1,1000,,,,50,1,1,,song_tag_7,1,,,4845,,,,
4846,104846,2,2,,0,,0,1,1000,,,,50,1,1,,song_tag_7,1,,,4846,,,,
4847,104847,2,2,,0,,0,1,1000,,,,50,1,1,,song_tag_4,1,,,4847,,,,
4848,104848,2,2,,0,,0,1,1000,,,,50,1,1,,song_tag_7,1,,,4848,,,,
4849,104849,2,2,,0,,0,1,1000,,,,50,1,1,,song_tag_7,1,,,4849,,,,
